id,label,degree,3d_x,3d_y,3d_z,2d_x,2d_y
769,8.0,4,-207.292297,187.611801,-209.146118,186.151932,-106.455658
1248,3.0,4,-560.043152,141.540024,219.382599,334.824646,371.472839
1328,5.0,3,-403.646393,-117.057465,222.005753,-14.126406,381.241364
1829,0.0,3,-514.591248,-518.836914,-89.753838,-308.079865,672.624451
1238,0.0,6,-443.779083,-283.975159,-89.136101,-173.715836,430.081573
941,4.0,4,8.327077,56.723484,-190.90976,-61.657963,-185.806931
1122,5.0,5,-148.107681,137.232666,-280.757965,122.548706,-170.731232
1629,4.0,3,69.514534,167.388657,-261.118286,20.89999,-302.524933
1196,1.0,3,-96.913445,689.702454,180.506088,442.975647,-565.078613
1056,0.0,6,-508.061371,-412.535431,-65.763206,-229.033112,598.50647
1811,4.0,4,140.105118,-29.620554,-102.2061,-242.498764,-218.563522
734,9.0,5,-174.942993,364.172058,-221.725464,291.539307,-243.854065
362,2.0,3,-191.045593,-104.434158,-258.446838,-119.431099,48.936569
1170,2.0,6,-480.491852,219.094543,-188.295807,301.132324,50.580059
1807,4.0,3,140.595871,53.47295,50.49374,-259.788574,-269.279572
608,0.0,4,-499.937317,-533.837585,-110.113235,-336.389252,665.571106
471,5.0,3,-284.066895,69.901344,-243.753159,165.961044,-39.791992
233,9.0,5,139.052475,113.500481,3.052263,-173.913773,-300.342224
829,9.0,3,-43.872181,413.348755,28.586124,199.864456,-368.184448
638,6.0,4,-305.925171,-179.29306,193.439285,-141.357712,248.417114
1874,6.0,5,-375.005249,-125.1586,122.626732,-64.852554,240.051041
1746,9.0,3,207.242889,-36.356422,161.264313,-407.035065,-274.084381
179,4.0,5,146.348389,-50.908985,-0.846161,-312.439758,-197.635971
475,6.0,3,-337.133636,-481.904663,186.168335,-462.546204,387.78717
512,8.0,3,-438.843567,148.25882,252.834366,225.701645,306.095734
1205,0.0,9,-480.035583,-546.984192,-191.662933,-386.665955,630.610718
1502,5.0,3,-406.137756,-21.922644,297.96814,72.51915,354.949432
296,8.0,6,-294.102783,162.659515,-65.514145,199.261993,32.030575
426,5.0,4,-286.391388,42.319645,316.816345,46.651218,226.656952
1535,1.0,3,-336.122284,609.796265,-161.888504,575.57666,-236.143875
159,5.0,9,-407.06369,53.936718,140.477936,167.423782,238.247589
1970,2.0,3,-420.376465,264.870972,0.909516,313.566895,108.359802
1926,7.0,3,62.165009,249.301743,-293.373657,69.081802,-371.922577
1359,9.0,6,-6.642706,195.858444,-346.717987,122.075035,-294.32312
444,5.0,5,-303.282257,57.308159,-216.933228,142.19342,3.70564
379,6.0,3,-378.721405,-286.517151,194.091965,-248.113403,294.284668
1134,8.0,3,-308.739471,666.527893,46.571026,564.768677,-352.04657
996,7.0,6,23.101555,215.44754,105.553917,-75.346832,-258.089111
672,8.0,3,-77.223732,121.224434,39.563236,-29.56255,-88.420868
1110,3.0,3,-451.598663,148.309128,288.984589,247.867035,331.38858
1820,5.0,4,-336.331512,51.915085,116.661682,130.842163,183.584015
803,5.0,3,-307.290314,156.167053,-393.943634,224.652863,-72.838631
1020,0.0,4,-440.949615,-393.544464,-285.354584,-293.531586,486.524048
23,0.0,5,-380.722778,-470.145447,-172.726517,-373.217865,497.030884
335,9.0,3,110.866257,70.443939,81.31955,-227.747665,-252.415222
666,4.0,3,49.410561,156.918747,-67.536682,-76.55764,-270.679596
557,9.0,3,69.821449,164.252808,52.919441,-111.794716,-262.872559
1313,4.0,4,95.797272,-45.552166,-208.242737,-199.321243,-183.997452
760,2.0,8,-396.505035,-80.395317,-369.596588,-60.999027,141.145538
1618,9.0,4,190.595886,41.113976,-36.177357,-254.601959,-299.46701
1843,8.0,3,-435.83197,8.051299,274.487976,113.902962,370.725342
190,1.0,5,-415.953583,151.619293,-135.703583,240.828262,54.385323
1400,3.0,3,-444.789764,127.94738,329.422791,212.334152,369.604095
1080,1.0,5,-271.824707,657.99292,95.589394,544.213013,-397.23468
1232,7.0,6,-19.415752,253.258408,43.19759,0.112965,-261.559174
1140,5.0,5,-341.441895,1.684634,-207.821198,104.669029,52.268738
865,8.0,5,-239.473618,91.431801,-84.6791,106.503143,9.058175
1372,0.0,6,-458.200836,-506.63208,-209.343002,-366.271179,592.332031
282,2.0,4,-313.710999,160.556046,-303.098907,135.858246,-65.826172
186,8.0,5,-143.619232,103.490189,91.510292,-9.938286,-29.89082
249,6.0,11,-280.98587,-133.070313,169.686142,-112.314659,207.881058
1953,0.0,3,-480.74884,-376.264954,-194.724228,-250.166519,525.275879
727,7.0,5,-155.131134,261.519867,-225.818588,198.098251,-196.088577
118,1.0,4,-119.457123,430.000854,37.866817,257.623138,-308.681641
