id,label,degree,community,x,y,z
rightwinglatina,2644,17,6,263.199036,-981.75293,609.327148
Tillerdotexe,2650,8,1,260.354797,953.376038,-340.051056
joseph_baptist,2652,5,1,492.295502,1074.639771,-330.640137
Mimzy122,2654,10,1,161.275711,743.261658,-364.736053
ThePatriot143,2658,54,0,-648.022827,-1147.521729,593.336365
PennyHicks13,2660,5,0,-1036.555542,-1180.916504,482.73584
guthrie_kelley,2661,10,0,-921.289429,-1275.031494,483.574219
wccjtsan,2665,4,1,575.896423,847.874512,-574.683044
AAmerican4USA,2667,9,0,-1033.138184,-1125.325684,451.916626
DenisePouchet,2669,14,1,361.900513,543.738281,-385.118835
YeaYouRite,2670,4,1,178.934265,669.180908,-720.551208
jpshaddai,2671,3,4,-838.228027,-1071.214844,778.892883
PJStrikeForce,2672,7,4,-606.599426,-1150.808838,776.494995
GOP_Left_Me,2674,3,0,-1086.847168,-1218.526123,439.99649
cclaypoole,2677,22,1,508.721222,861.543701,-532.753296
EthanKeller,2680,12,1,519.405823,935.610596,-198.745117
cjhlas,2683,10,1,345.282074,627.079224,-132.177002
DriggersJudy,2685,16,1,528.935364,775.420715,-195.548279
TrumpsWriter,2686,7,0,-1029.192383,-1150.59082,786.238525
sandyaschneider,2691,14,0,-657.578979,-830.188599,348.923737
i_AM_theChange,2696,13,1,406.595306,951.731506,-370.4133
c5hardtop1999,2702,4,4,-376.008087,-1286.5271,631.542725
_laaallliii,2703,12,1,276.111053,570.553955,-276.853333
pontiph,2707,7,1,486.836823,810.71405,-657.176514
MarkMapstone1,2711,3,1,707.079224,675.436523,-257.829926
MidnightGuthrie,2712,7,1,503.64856,903.975159,-595.989929
MarkHalperin,2714,6,0,-585.974976,-548.366577,448.991089
GrrrGraphics,2716,4,0,-551.815247,-836.462463,354.640015
cciedotnyc,2717,8,0,-984.179688,-1169.490356,736.074219
MikeHimsworth,2718,3,0,-1037.271362,-1232.700439,603.564148
laguna4bernie,2719,4,1,338.187744,1028.585571,-104.317329
megynkelly,2721,4,6,-77.092087,-493.575562,675.811523
southerntalker,2722,5,2,488.677948,-651.504211,-708.456055
joshuawoodz,2723,3,4,105.383858,-1394.468506,707.742004
1Bunny4T,2724,5,4,89.306305,-1298.350098,681.243591
gerri_elise,2725,5,1,461.876038,1030.983887,-373.132507
IAmDannyYoo,2732,8,1,148.903259,518.724854,-294.452789
klummer2009,2736,6,0,-1036.973755,-886.305298,474.792847
tommy4usa,2738,3,0,-985.201172,-1081.893066,757.179749
AGirl4Bernie,2745,17,1,322.869019,746.641052,-306.487488
rescuetracker81,2747,4,0,-1121.024292,-1054.679565,561.280457
skorpyos,2755,7,2,393.490936,-241.402283,-488.421051
Aspiring_ESQ,2762,3,2,468.78479,-675.185669,-577.614807
Pie_SocialMedia,2766,5,2,578.1297,-646.159546,-580.953186
GinaMarie497,2771,3,0,-1038.54834,-1030.779907,673.926453
TEAUD5,2776,6,1,141.863373,845.654968,-277.091858
fillupcats,2780,8,1,485.683258,853.789307,-164.280624
BRforBernie,2782,9,1,700.558105,798.414063,-502.754211
SEI4BS,2785,9,1,400.159546,979.257568,-83.590225
bigredmatt1011,2792,5,4,32.140808,-1407.056396,755.511353
franksbrian,2797,5,0,-976.548889,-858.949646,545.25769
Baginski3927,2799,5,0,-963.06781,-1138.355957,503.742737
Jamie7Keller,2802,3,1,329.486725,596.316833,-645.276184
censoredbee,2803,5,4,-56.498669,-1181.067139,651.963684
helpingthos,2804,6,0,-844.864624,-909.537048,472.390778
LifeNewsHQ,2808,3,6,-188.825424,-1062.788452,613.260193
Jlynch661,2809,19,1,459.157898,964.15448,-225.280411
garyinlv01,2812,19,0,-1003.166199,-975.777222,353.843018
dragonian3333,2813,14,0,-965.061035,-1088.866699,354.143524
sareed59,2815,5,5,1003.503113,-830.984375,480.388672
cmmcmmcmmcmm,2816,3,1,670.989746,600.697815,-464.100739
galderisi8861,2817,3,0,-947.217468,-1100.650757,264.364227
NotRachelLong,2826,3,1,502.970367,734.086792,-9.8945
KatBrezler,2827,16,1,473.859497,912.461853,-498.18103
SucculentEvent,2828,5,1,283.807617,703.837463,-591.862305
andrewklavan,2830,3,6,248.902634,-1144.032959,669.982788
zachhaller,2831,10,1,185.565018,829.826599,-255.137878
SpicyDemocrat,2836,4,2,541.189514,-696.945374,-542.276367
Sassy__Abby,2839,6,1,429.623932,859.02417,-136.332718
davelevinthal,2844,6,4,125.823662,-234.81926,-18.295521
aduanebrown,2845,3,0,-990.788025,-1154.646729,467.499664
mugsbubs1,2847,4,1,513.997498,945.038025,-183.517853
7Canyons,2853,3,0,-957.049988,-872.796204,688.427856
MSNBC,2856,33,2,117.656044,-132.696045,-171.128159
thiviergemike,2859,4,1,661.616516,577.150574,-359.708649
betseyross,2866,4,0,-861.799988,-1101.160522,472.806152
RebeccaCouch26,2868,5,1,652.783691,847.789795,-154.276733
REPUBL_I_CAN,2874,4,0,-785.686523,-925.752625,534.337585
joshsmith,2876,16,1,205.515228,788.148438,-327.425537
Ellahbie,2877,3,1,677.206055,649.420837,-57.537952
tasteofaz,2878,4,0,-896.866638,-1103.966919,409.920746
ChelseaClinton,2880,3,2,601.271912,-743.340881,-736.209412
Columbus2382,2881,3,0,-970.027649,-961.389404,681.468689
teamtrump1,2882,14,0,-849.508057,-804.38855,654.49292
MattMackowiak,2884,3,4,125.62262,-1269.759277,669.350281
Classic_Archaic,2885,4,1,675.1026,884.582642,-471.299713
mielewealth,2886,4,4,-17.252497,-936.80658,407.111115
PatrickSvitek,2887,17,4,19.651533,-1309.194092,563.906311
lpaulsen769,2892,3,1,635.495911,687.490662,-248.527969
stevej132,2898,12,0,-915.865234,-1124.16333,433.764008
aviv1818,2908,4,0,-911.011719,-910.887085,896.153503
kennedy3210,2909,5,0,-1049.345093,-1167.297119,434.991455
Auntiemels,2912,6,1,418.712585,590.612366,-451.756897
goberniepod,2918,5,1,272.559204,841.58252,-141.140701
princess2684720,2922,9,1,365.267944,890.130859,-350.43988
karimajaan,2923,4,2,409.633484,-526.00885,-589.424011
BooyahBoyz,2925,4,0,-833.079895,-887.687988,269.570251
CampbellsSoup7,2930,3,1,210.18605,730.270447,-101.570686
Xaoshaokno,2934,4,1,391.907684,834.590088,-168.526367
mattdpalm,2935,8,1,292.230103,936.77124,-377.104584
terry_keele,2937,4,0,-1084.231812,-943.718872,587.620972
SCJMikeB,2938,3,0,-947.309326,-950.946472,869.809692
BernieSandersCT,2943,8,1,366.236023,732.566956,-670.159424
SamanthaJoRoth,2947,12,0,-577.188416,-884.618408,159.721207
garthkirkwood,2948,3,0,-1177.320068,-1141.115234,255.957367
DCnumerology,2949,3,0,-1233.183594,-1090.27002,262.460297
Aesilius,2955,4,1,182.515472,747.885193,-751.392151
CassandraRules,2958,5,1,352.207031,513.744568,-419.022919
firefighter9228,2962,4,0,-949.440918,-899.857788,396.446655
rockportbasset,2965,10,1,605.228516,772.731934,-211.448761
GarretGeary,2968,3,1,376.000305,1019.696289,-664.235046
sardnas51,2981,14,1,536.321472,490.270142,-173.354797
joanwalsh,2983,4,2,620.554077,-730.325256,-620.195679
chelseakcarrier,2988,8,2,556.125061,-671.170715,-632.975159
BoonieKane,2993,9,1,660.272156,684.718262,-405.583374
BigBrotherNoNo,2995,4,6,-714.252563,-1195.196533,416.320923
Reuters,2997,6,1,244.991455,297.497681,-134.948044
TeamTrumpNC,2999,6,0,-960.696777,-1115.672363,770.742188
JENYHOD,3001,7,0,-634.893738,-810.157166,465.958527
VivaLaAmes,3006,17,0,-854.432068,-1079.409912,424.792053
Jacobsac2015,3012,3,0,-1093.549805,-743.944336,330.868591
mobygrapefan,3017,3,1,311.244965,864.213623,-56.456409
dihoppy,3025,5,1,657.972351,931.639648,-634.272461
asydtasyhfhotm1,3036,4,0,-898.11853,-1211.532471,851.133057
Amberis4LSU,3045,10,0,-1041.760376,-952.15686,656.86438
angelabai99,3047,7,0,-950.222656,-1148.560303,616.408752
cascamike,3057,14,1,322.150757,1097.892944,-280.560425
atlaswon,3062,3,0,-838.63446,-818.463989,500.83728
Russpoljunkie,3067,6,2,497.800812,-694.993774,-591.224854
USA4Bernie,3070,8,1,638.66217,654.353638,-399.845734
kids4bernie,3085,5,1,272.214355,587.398438,-262.601379
Sagrising1225,3089,3,1,591.992737,578.307251,-460.228973
Scraw87,3090,3,1,657.825378,564.166077,-515.410706
Anaisvilana,3091,4,1,125.148926,257.722107,-323.493317
deejohnston53,3095,10,0,-850.48053,-1037.546997,744.850037
KimNorvellDMR,3097,4,5,-33.545551,-446.246246,292.474457
Art05hr3d,3100,15,0,-884.156189,-1029.054443,823.639465
DHecei,3107,7,0,-738.96759,-709.742554,234.475784
WorkingAgainPAC,3117,3,5,1064.678833,-857.341064,488.794586
doug69,3120,6,0,-554.381226,-937.721985,683.00531
Tech_Movie_Nerd,3126,8,1,500.957764,525.794922,-500.033203
mariondbrown,3128,4,0,-914.795471,-820.780701,618.823303
blebail,3132,4,1,376.689026,974.916199,-201.256149
russmove,3133,4,0,-1127.509033,-782.992615,341.348358
angeloftruth11,3134,7,0,-1065.377075,-957.201904,381.433136
los001979,3138,3,0,-790.403564,-814.43512,214.606628
AmericanMex067,3145,3,0,-1076.773438,-1172.224487,318.445068
Vote_For_Trump,3146,5,0,-858.559387,-1101.893799,284.989655
ubervaper,3147,4,2,638.210144,-593.475403,-512.8172
Ohboyboy22,3150,6,0,-775.394409,-1026.278442,292.240936
clamjam22,3152,4,1,241.588669,877.691833,-253.533035
stuff4ndThings,3153,4,1,537.47998,670.998779,-408.57074
SarcasticPlug,3156,5,0,-1077.499878,-1050.633179,696.780151
docftw33,3159,19,1,341.268524,724.362305,-335.444061
Franklin_Graham,3164,3,6,-648.922119,-887.792297,889.895996
VAfeelthebern,3166,3,1,244.490372,611.340454,-310.324677
learjetter,3173,3,6,-586.154602,-1281.447144,506.719055
BaillieGinnifer,3185,6,1,682.135254,924.39679,-411.648376
jrzygirlinfla,3186,3,1,612.711914,818.577454,-140.630646
Vets4Bernie,3190,9,1,239.273422,732.306091,-402.691589
TCuccio,3197,4,4,-382.255493,-1276.078857,678.941467
NaomiAKlein,3200,23,1,324.09848,1001.241943,-483.859406
coolestgrandma8,3207,6,6,218.79953,-1023.336243,660.384705
CharlesMBlow,3214,3,2,661.335144,-671.704468,-723.945496
IssuesVoter,3225,3,1,282.833984,894.034973,-546.884521
medicaljoe,3226,4,2,502.348267,-672.142212,-682.904724
CidaZeeb,3227,3,2,469.542603,-661.893799,-640.118896
mosoto383,3230,5,0,-1114.670776,-1028.131958,515.652405
Bush041,3231,3,0,-988.461182,-915.717712,859.708557
David360NC,3232,14,0,-1127.107544,-904.283569,629.724365
pargrl68,3233,3,0,-1156.85498,-1168.209351,758.475159
PenalopeH,3234,4,4,-15.624352,-1373.036011,659.92395
jesshop23,3235,8,4,-35.91489,-1407.042603,714.766846
AngelaDale143,3237,3,0,-1031.554565,-994.914185,220.053238
abbynicole1123,3242,13,2,631.659546,-634.171509,-665.314575
DHendershotsr,3243,3,1,497.653717,639.964966,-121.300735
Russian_Starr,3244,5,1,458.283844,606.929199,-539.928101
HollyASwanson,3246,3,1,579.752747,784.56073,-7.585746
People4Sanders,3254,3,1,275.658936,442.793335,-528.868774
Jentlegin,3255,5,0,-697.234558,-643.433777,358.892548
USATrustTrump,3256,6,0,-890.940613,-837.417236,318.163116
Di00000000,3258,7,0,-615.845032,-775.422791,468.273499
drscott_atlanta,3263,3,4,-392.834351,-1318.146973,671.246826
TruthFromTerry,3266,11,0,-758.593018,-1000.866638,717.674011
thugznkisses,3270,10,1,360.073334,1022.28418,-433.574951
denis4help,3276,4,6,-27.859123,-707.84375,1095.095459
TheBernie4all,3278,4,1,390.261749,544.474121,-754.095886
AC360,3280,5,2,132.757187,-28.66494,-222.123199
SusanMaylone,3281,17,1,315.05957,534.748413,-486.282196
OldElmTree,3285,9,1,606.114441,818.112976,-214.894592
Llyrin,3286,5,4,-90.580368,-1159.31189,708.893494
SoCal4Trump,3297,10,0,-823.072144,-853.529541,450.489014
royarara,3299,8,1,541.387512,919.918518,-573.472778
TheNoxemaGirl,3302,12,1,385.619568,1061.56543,-459.097137
Alecjenson,3303,7,2,543.773254,-708.629944,-625.822205
cwaltershausen,3310,5,1,553.954529,712.660156,-606.852966
sandyslove123,3312,6,0,-831.012939,-987.136963,640.260925
PatriotJewel,3318,6,4,5.765021,-1404.538574,717.154358
niskeytv,3321,3,0,-1073.300171,-1071.601929,744.571655
wgjames,3323,10,1,572.932556,936.608093,-341.375183
tizutyan,3324,10,1,245.504135,339.560425,-218.048309
Al_Gorelioni,3329,6,0,-890.520081,-1173.681396,471.896881
debbietexaslg,3339,5,0,-1069.187012,-959.651428,490.246429
MarkBecerraSr,3342,3,0,-1113.87561,-885.571899,839.314636
noreallyhowcome,3352,23,1,576.973267,791.656555,-435.026489
hilaryr,3355,5,2,367.285339,-634.990356,-500.415771
BHogg93,3356,3,0,-1207.80188,-883.033325,711.749207
LadyElizabeth61,3357,3,0,-1193.850098,-877.744751,849.812256
nikoCSFB,3360,5,1,725.965088,757.042236,-381.292297
cmak93,3363,4,2,522.233521,-717.663818,-632.023987
ibstevie,3371,9,1,511.958435,622.361145,-353.197052
mattieren,3373,11,1,317.04126,955.284546,-436.772186
jt4congress2016,3374,14,1,442.458038,798.536499,-92.807549
Ianto_back2_TW,3380,4,2,605.89978,-697.595093,-603.377502
Daniel_Deriso,3388,3,1,215.529709,747.575989,-718.838135
kyliewylie78,3390,3,0,-602.827026,-1073.005615,424.430603
Peruanita,3402,4,1,213.483704,1030.612183,-596.986694
JulianeVega,3403,3,1,155.932281,1044.940063,-591.798706
ggbootsrock,3408,3,0,-680.256775,-1072.884644,439.708771
STAN_EMINEMISM_,3423,4,1,135.499329,997.314514,-522.44574
MontriciaHubba1,3427,6,1,124.568207,791.35376,-578.233521
SallyClimer1,3430,5,5,807.711609,-748.177917,436.286407
MeshelMichele,3435,8,4,32.254337,-1304.516968,591.358398
JoeRemington,3436,3,6,12.479703,-484.645325,710.380615
SouthLoneStar,3443,6,0,-709.241821,-923.568237,713.091187
eblair19,3446,4,1,321.99585,963.3255,-200.05928
theboom1,3449,13,1,493.508118,517.891418,-294.991821
GeeOhPees2,3450,34,1,580.617554,707.157166,-117.103745
RosemryS,3454,3,0,-996.181396,-1121.532227,570.523743
FrankieRusso1,3455,6,0,-1018.866821,-1141.184082,728.783997
robynOconnelly,3460,3,0,-798.486145,-893.244629,708.253662
TrumpUntamed,3461,5,0,-763.517456,-765.157166,542.05481
NCForBernie,3462,33,1,499.520782,946.046753,-314.673584
ballanross,3463,3,1,501.746826,526.859131,-532.439514
hsvforbernie,3468,16,1,419.861023,1031.079834,-582.381104
houseofriends,3470,3,0,-841.115051,-1041.783203,815.837769
dj_cazanova,3471,6,0,-1084.879761,-1139.096802,690.299866
sewpc123,3472,4,4,-635.799255,-1194.244019,622.489258
POLITICAL_Jeff,3475,4,0,-809.763794,-1191.661865,714.198181
BooBooBear4U2,3482,5,0,-749.092468,-874.994751,559.694214
jakedagel,3484,6,4,69.397087,-1386.132568,729.282471
gunsandsoup,3485,4,1,417.261597,955.380432,-700.897339
K810Mt,3492,13,1,437.369019,690.271362,-274.09314
vinniepaiano,3493,7,1,461.12793,592.428162,-196.833008
rosebudflorida,3497,3,1,451.162933,1101.053833,-498.650391
ibagwan,3500,5,1,373.812042,432.214294,-314.865753
7SeasRecords,3501,11,1,338.596985,549.845703,-338.077362
sayarita,3510,12,1,157.433548,572.116882,-183.873993
wvu4bernie,3511,3,1,203.056137,706.138062,-352.847137
foomoto,3518,3,0,-991.239563,-950.936035,772.027649
jensan1332,3520,17,4,-4.327756,-1342.034912,692.967896
fredwimpy,3523,3,4,-368.217438,-1206.163452,630.031494
carol_clovely4,3525,5,2,580.519775,-316.812256,-539.724365
PuestoLoco,3526,4,2,613.467102,-558.272217,-662.535645
ScullyNoreen,3534,6,1,609.575012,885.209778,-349.053192
DahmPublishing,3535,27,1,582.708008,846.327393,-146.52449
jujubee_84,3538,6,1,275.182648,645.352295,-310.479614
NetAdvisor,3541,4,0,-633.62384,-833.992737,763.429321
HollyW81333596,3544,5,0,-587.897461,-601.005127,411.078674
davidpwil,3545,3,0,-708.708069,-791.154236,597.628418
kylegadda,3552,4,0,-874.529419,-1170.991333,692.81189
MoniQueMoniCat,3554,6,0,-960.226013,-830.543579,396.670715
Love_Chihuahua,3556,4,0,-874.200134,-957.242859,876.919006
LiberatedCit,3557,7,0,-696.865967,-740.514587,429.218445
JoanPitre,3564,4,0,-1005.48584,-940.641357,370.106537
hbg1x48,3581,3,1,573.063965,526.961304,-499.828278
Raleighgal64,3589,3,1,155.870834,661.56958,-427.525665
feetothefire,3590,5,1,428.823395,463.56134,-671.578552
DustinAGoodman,3591,4,1,530.981628,567.463867,-734.586548
tymadisonmom,3596,22,0,-1063.06897,-1065.801025,433.52243
TriciaNC1,3604,3,4,-15.654171,-1362.009277,591.867371
AspireVM,3620,16,1,523.550354,632.710266,-340.245483
sunstretch,3628,12,1,432.549286,871.112549,-255.384628
KevinRSchroeder,3629,6,0,-854.205566,-1210.924316,695.431152
creditease,3630,4,1,665.854858,901.066345,-367.367188
ZXXZ114,3637,4,1,564.772339,1050.636475,-508.32663
ViperDomains,3645,3,1,247.276642,909.44281,-709.642761
wilw,3646,36,1,181.52887,857.411682,-643.602722
jasonizumiKona,3663,5,1,445.460144,504.193512,-225.256958
ludy730,3666,6,4,-15.035618,-1395.796265,649.772888
IthacaForBernie,3669,4,1,709.004761,589.89563,-403.228699
nayasala,3670,6,1,466.423706,470.225494,-299.15387
shebamariba,3671,5,1,380.928986,477.97171,-308.399628
Kevinhforjust,3672,10,1,415.304962,639.108704,-530.456909
AlysiaStern,3676,3,0,-766.243103,-1127.633423,561.494873
ynellynel,3678,13,1,512.414124,648.070557,-583.555176
lizzym420,3682,4,0,-960.991821,-1279.675049,487.996277
ResistTyranny,3683,30,0,-761.503296,-1191.605225,583.652588
JenniferSchere,3685,20,1,414.185211,824.153748,-408.447235
TeamMarcoMidTN,3687,4,6,276.973145,-986.269348,703.998352
BeTheBern,3692,6,1,475.357178,1040.605591,-349.179657
ClassySnobbb,3696,9,0,-701.044922,-676.809326,548.58844
OldLinePatriot,3697,8,0,-1002.037537,-756.886414,540.173828
TedPert1,3704,6,0,-1005.691772,-1037.372192,627.867126
mary122514,3706,9,0,-789.057251,-871.049927,369.1409
TerriPa83580581,3722,6,1,825.843933,706.482239,-421.901459
Manni_syd,3723,4,0,-1146.471436,-1008.064636,585.067688
JohnHard3,3727,3,1,481.365814,676.373901,-215.014191
RonJellison,3735,3,4,-128.260071,-1291.083862,648.230469
Africanfighter,3737,11,2,582.311096,-611.217041,-521.809143
EvelynizMe,3739,7,0,-1000.193054,-1199.337158,544.345764
marsha_coburn,3741,7,1,279.015259,849.071899,-165.222916
AmazonTraveler,3742,5,2,648.197327,-530.414307,-644.159363
LoveNotHate8,3743,5,2,671.377502,-597.766113,-671.334229
dtapelite,3749,4,0,-1131.48999,-1007.984192,732.366638
taiping2,3750,5,2,647.964172,-679.471924,-741.265259
_AndyBrown92,3751,7,2,534.579712,-705.009766,-721.020569
oh2tweet,3754,3,1,289.719849,924.431824,-206.989441
DesignerDeb3,3760,12,0,-787.340454,-746.138062,561.57782
b1e56df9ce6549f,3761,10,1,468.258423,826.013916,-731.054565
chrislhayes,3762,3,1,643.198547,834.293213,-803.598206
Linda1746,3771,3,1,598.036682,599.443848,-177.094772
Wicked3s,3775,5,0,-1041.02124,-896.516602,426.678711
FreddyRoo2,3783,5,2,522.072937,-708.884949,-675.034485
clafrisa,3786,3,1,417.587341,1081.633911,-594.317505
coldpizzaparty,3791,3,1,588.488281,1078.023071,-714.097046
Bubbachitchat1,3792,3,0,-1036.901245,-1119.329712,596.181519
rumfolo,3793,9,0,-903.019958,-884.775146,277.693176
MollieDanielle3,3799,3,6,272.852478,-997.798096,646.518616
TRUMPHIANT2016,3812,16,0,-1002.676331,-879.364502,525.773621
Conservatveone,3818,4,6,276.985291,-1001.98114,612.325317
BettinaVLA,3819,7,6,232.980972,-926.301392,543.729004
StephenFitzge13,3820,5,1,495.008545,566.772217,-300.986725
YDP,3823,9,0,-877.854675,-1196.136597,670.935669
relombardo3,3825,11,1,679.643799,711.714966,-422.111389
TomBullington,3831,3,6,-322.999054,449.28949,1394.69043
LGlick1,3836,4,0,-1148.887695,-897.252747,737.64447
Htown4Trump,3854,5,0,-1079.977539,-1169.37207,464.494568
Settle4Disney,3856,4,1,483.873169,1093.524536,-270.769348
nelsoneagle,3859,3,1,215.850067,997.354614,-269.682617
bassomar_omy,3865,25,1,376.959564,761.968201,-206.634857
mrburlesk,3867,3,1,660.789185,704.993164,-248.89711
ccagiao1969,3868,5,2,304.963928,113.610161,-453.844147
constitutionguy,3876,4,0,-924.528748,-1101.02771,295.848907
RobrtGregory,3887,9,0,-927.052002,-1079.811768,427.266418
savipaige,3891,3,0,-1131.644531,-1195.840576,618.142029
Bane1349,3900,3,2,-567.915039,-725.220886,239.840637
vulcan1963,3901,5,1,285.50293,764.426025,-710.112854
demonsrt8,3907,3,1,188.445724,894.897949,-715.958801
Born2RunJosh,3915,16,0,-1016.446777,-1011.73822,452.682465
France4Hillary,3919,5,2,631.187134,-542.908691,-563.278748
ElleBindaHouse,3920,3,1,595.200562,933.13208,-147.86908
Mnbumper,3923,3,0,-816.432983,-870.492798,618.074158
BPolatseck,3925,5,6,304.850983,-1021.229492,631.868896
Goingtobelka,3928,3,1,185.718384,713.440918,-526.83313
Margee11,3930,3,0,-1106.817871,-1195.576294,381.40329
Fairshare2012,3931,6,2,562.257935,-682.940979,-495.729614
joshthurmond,3933,4,1,429.830261,589.497314,-118.461571
amandar98716291,3937,9,0,-740.98407,-991.800903,667.196838
YahooNews,3938,4,6,-539.370911,-706.941711,512.790405
emalorene,3939,3,1,529.655396,1052.376343,-285.970001
becenueint1947,3944,3,0,-1178.503418,-1042.703979,605.604187
Eldomiche,3946,3,1,777.358643,883.712158,-335.384491
JanieceStaton,3951,6,0,222.426804,495.613373,-320.640411
Trisha_Tahmasbi,3952,7,1,448.300507,1008.231079,-320.495361
iloverockchalk,3958,6,4,-152.179947,-1257.344727,614.584839
DonnaMac76712,3968,5,0,-1077.452515,-974.403503,876.237549
NationChangers,3969,6,0,-1041.441895,-969.745544,921.102356
VoteMeadows,3972,8,4,46.000481,-1322.387695,662.821106
gary_causer,3974,3,0,-1136.70874,-1084.440674,725.515625
stevebait,3981,6,1,602.92865,778.556091,-36.169147
